"","K","epoch","Train-TP","Train-FP","Train-TN","Train-FN","Train-%","CE-Train","Val-TP","Val-FP","Val-TN","Val-FN","Val-%","CE-Val"
"1",10,2,129,44,3849,86,0.968354430379747,339.446579088912,117,59,3845,99,0.961650485436893,359.670414875496
"2",10,4,133,57,3836,82,0.966163583252191,338.719141800597,120,65,3839,96,0.960922330097087,359.834151445594
"3",10,6,133,59,3834,82,0.965676728334956,338.291169926183,121,65,3839,95,0.961165048543689,359.805644623686
"4",10,8,133,59,3834,82,0.965676728334956,337.853037564628,121,65,3839,95,0.961165048543689,359.75687400495
"5",10,10,133,58,3835,82,0.965920155793573,337.458458757884,121,65,3839,95,0.961165048543689,359.736990270217
"6",10,12,133,57,3836,82,0.966163583252191,337.116382931745,121,65,3839,95,0.961165048543689,359.736460677962
"7",10,14,133,56,3837,82,0.966407010710808,336.821027815863,121,65,3839,95,0.961165048543689,359.744343929929
"8",10,16,133,56,3837,82,0.966407010710808,336.564145418895,121,65,3839,95,0.961165048543689,359.753909125171
"9",10,18,133,56,3837,82,0.966407010710808,336.33830890216,121,64,3840,95,0.961407766990291,359.7614318126
"10",10,20,133,55,3838,82,0.966650438169426,336.137512291077,120,64,3840,96,0.961165048543689,359.764951960223
"11",10,22,133,55,3838,82,0.966650438169426,335.957055182382,120,64,3840,96,0.961165048543689,359.763526656933
"12",10,24,133,54,3839,82,0.966893865628043,335.79328676934,120,63,3841,96,0.961407766990291,359.756808596529
"13",10,26,133,54,3839,82,0.966893865628043,335.643364874217,120,63,3841,96,0.961407766990291,359.744803937375
"14",10,28,133,53,3840,82,0.96713729308666,335.505062494672,119,62,3842,97,0.961407766990291,359.727727920479
"15",10,30,133,53,3840,82,0.96713729308666,335.376620275979,119,63,3841,97,0.961165048543689,359.705915656655
"16",10,32,133,53,3840,82,0.96713729308666,335.256635867994,119,63,3841,97,0.961165048543689,359.679765541739
"17",10,34,133,52,3841,82,0.967380720545277,335.143981184994,119,63,3841,97,0.961165048543689,359.649702855835
"18",10,36,133,52,3841,82,0.967380720545277,335.037740346959,119,63,3841,97,0.961165048543689,359.61615631719
"19",10,38,133,52,3841,82,0.967380720545277,334.93716287808,118,63,3841,98,0.960922330097087,359.579543177539
"20",10,40,133,52,3841,82,0.967380720545277,334.841628185058,118,63,3841,98,0.960922330097087,359.540260047856
"21",10,42,133,51,3842,82,0.967624148003895,334.750618417248,117,63,3841,99,0.960679611650485,359.498677603018
"22",10,44,133,51,3842,82,0.967624148003895,334.663697594273,117,63,3841,99,0.960679611650485,359.455137915616
"23",10,46,133,51,3842,82,0.967624148003895,334.58049545082,117,63,3841,99,0.960679611650485,359.409953560676
"24",10,48,133,51,3842,82,0.967624148003895,334.500694854848,117,63,3841,99,0.960679611650485,359.363407895624
"25",10,50,133,51,3842,82,0.967624148003895,334.424021949497,117,63,3841,99,0.960679611650485,359.315756099579
